,event_starttime,event_peaktime,event_endtime,fl_goescls,hpc_x,hpc_y,ar_noaanum,Actual Peak Time,Background End Time,Mean Onset Temp,Flare Peak Temp,Peak Time NoSub,Peak Time,Fancy Temp,Fancy EM,Peak Temp,Peak EM,Mean Onset 1/8,Mean Onset 1/6,Mean Onset 1/4,Mean Onset 1/3,Mean Onset 1/2,Mean Onset 2/3,Mean Onset 3/4,Flare Max Temp,Flare Max EM,Fancy Onset,Flare Peak EM
263,2016-02-17 04:20:00.000,2016-02-17 04:23:00.000,2016-02-17 04:27:00.000,C1.0,941.64138,201.875316,2497,2016-02-17 04:23:50.225,2016-02-17 04:20:40,,,2016-02-17 04:23:50.225,2016-02-17 04:23:50.225,11.92711348565202,5.711976305189675e+46,9.116213596102504,3.875527531241106e+47,"(21.998349681034068, 1.726145745031405e+45)","(18.717248728303293, 6.126785590533355e+45)","(12.968878174427063, 3.6110711930834385e+46)","(11.726068793744643, 6.500120401300597e+46)","(11.03586091667274, 1.2475438936128513e+47)","(10.689229027124737, 1.7787125895337483e+47)","(10.518132477530889, 1.982383009626679e+47)",,,,
264,2016-02-17 04:33:00.000,2016-02-17 04:39:00.000,2016-02-17 04:43:00.000,B9.5,925.16802,254.869962,2497,2016-02-17 04:39:44.588,2016-02-17 04:34:30,,,2016-02-17 04:39:44.588,2016-02-17 04:39:44.588,9.722890764953512,2.0534427431008284e+47,8.611974129528265,3.077617974011864e+47,"(9.766806484878703, 3.9046477158431503e+46)","(9.939498978602556, 4.892216419588587e+46)","(10.04614420603966, 7.106528921325637e+46)","(10.071071161958093, 9.396078228016006e+46)","(9.86816984958616, 1.367526649892647e+47)","(9.627125187335198, 1.6427741414856775e+47)","(9.478707007728019, 1.7579478502877622e+47)",,,,
265,2016-02-17 04:54:00.000,2016-02-17 05:01:00.000,2016-02-17 05:07:00.000,C9.4,937.02006,232.67985,2497,2016-02-17 05:01:43.491,2016-02-17 04:55:50,,,2016-02-17 05:01:43.491,2016-02-17 05:01:43.491,14.659485063788807,2.1532122227806593e+46,13.180737784565954,5.034291690271624e+48,"(15.241850205713845, 1.1955335188419532e+46)","(14.659485063788809, 2.1532122227806593e+46)","(13.994461524641862, 5.273607536239479e+46)","(13.667389008503578, 1.043357867854101e+47)","(13.341924150701955, 2.925456820094157e+47)","(13.424713277135217, 6.292713404788516e+47)","(13.500359108106535, 8.587866755341137e+47)",,,,
266,2016-02-17 05:43:00.000,2016-02-17 05:50:00.000,2016-02-17 05:53:00.000,C2.0,938.95848,203.863866,2497,2016-02-17 05:49:57.298,2016-02-17 05:43:30,,,2016-02-17 05:49:57.298,2016-02-17 05:49:57.298,12.67464530073265,2.0494888186328756e+47,10.48618801009011,5.975503710571157e+47,"(12.660212916677848, 3.6507661720235777e+46)","(12.515137669847228, 6.200557615954246e+46)","(12.696829591965722, 1.23632412721006e+47)","(12.721185843324792, 1.668083657351451e+47)","(12.571792529461963, 2.220382757593589e+47)","(12.384223627994826, 2.6030391345098264e+47)","(12.244138949936158, 2.7866145604680166e+47)",,,,
267,2016-02-17 06:17:00.000,2016-02-17 06:22:00.000,2016-02-17 06:25:00.000,C2.9,942.74262,214.327698,2497,2016-02-17 06:22:51.555,2016-02-17 06:18:50,,,2016-02-17 06:22:51.555,2016-02-17 06:22:51.555,12.34044685413126,2.6232379849779833e+47,11.862986580090565,1.385284761062484e+48,"(11.616675344692254, 2.455700902628049e+46)","(11.899318825598126, 2.474107388435669e+46)","(12.082954164504617, 3.0277082212957007e+46)","(12.157410493285067, 4.628270023004811e+46)","(12.276486811373983, 1.3306712822984573e+47)","(12.278840499323131, 2.3990677766461316e+47)","(12.395179704269468, 3.1014251156190273e+47)",,,,
268,2016-02-17 07:52:00.000,2016-02-17 07:56:00.000,2016-02-17 07:59:00.000,B9.1,938.26452,218.30598,2497,2016-02-17 07:55:56.401,2016-02-17 07:52:50,,,2016-02-17 07:55:56.401,2016-02-17 07:55:56.401,12.96321099034687,8.71406651395562e+46,10.322262478756715,3.0404381046440677e+47,"(17.470405851141365, 6.208571695816643e+45)","(17.372377602975156, 7.355355986568512e+45)","(16.56020548052512, 1.0077313149960821e+46)","(15.898110588231575, 1.3910334642312015e+46)","(14.854945495268998, 2.5263622100948275e+46)","(14.424408269530186, 4.126797255021307e+46)","(14.19473729722966, 5.358321350087935e+46)",,,,
269,2016-02-17 08:39:00.000,2016-02-17 08:43:00.000,2016-02-17 08:46:00.000,C1.7,925.1364,254.878986,2497,2016-02-17 08:43:49.718,2016-02-17 08:40:40,,,2016-02-17 08:43:49.718,2016-02-17 08:43:49.718,11.458406549021287,4.950625111266724e+46,11.429898892872334,6.1979959727824516e+47,"(11.08737784124026, 2.3465167609536625e+46)","(11.663277743873849, 2.560204301934121e+46)","(11.625173358825359, 3.45620070586434e+46)","(11.424372956194082, 5.601330652965303e+46)","(11.091348812398518, 1.1849264565243068e+47)","(10.966247356497405, 1.7733737068208677e+47)","(11.000160275546998, 2.026926012545062e+47)",,,,
270,2016-02-17 09:54:00.000,2016-02-17 10:01:00.000,2016-02-17 10:09:00.000,C2.0,931.7826,271.481586,2497,2016-02-17 10:01:55.491,2016-02-17 09:54:20,,,2016-02-17 10:01:55.491,2016-02-17 10:01:55.491,9.95205969948596,3.8726904399980495e+47,9.213358245297488,1.23864178181036e+48,"(11.17487729488646, 5.223096851094236e+46)","(10.837256393735338, 6.612045868509015e+46)","(10.335359467068669, 9.406809190740255e+46)","(10.123569453835994, 1.224238863256383e+47)","(10.131292277587626, 1.9938681390257295e+47)","(10.107823071460462, 3.303454604714201e+47)","(10.087436475270701, 4.037618858145331e+47)",,,,
271,2016-02-17 10:59:00.000,2016-02-17 11:00:00.000,2016-02-17 11:09:00.000,C1.0,935.11626,246.99888,2497,2016-02-17 11:04:43.765,2016-02-17 11:00:10,,,2016-02-17 11:04:43.765,2016-02-17 11:04:43.765,9.40270068615174,2.865988802904146e+46,10.517611267757758,3.4865720919163257e+47,"(9.410242628496006, 2.0988545711047338e+46)","(9.246360308057588, 2.443702220603032e+46)","(9.530620533758858, 3.1711928232594036e+46)","(9.913280134540125, 4.0992209258146864e+46)","(10.635193978929196, 7.139482841238356e+46)","(11.107271425741972, 1.0484836242762357e+47)","(11.21282655323966, 1.2301163414394604e+47)",,,,
272,2016-02-17 11:30:00.000,2016-02-17 11:34:00.000,2016-02-17 11:37:00.000,C1.2,936.30114,255.30345,2497,2016-02-17 11:34:39.841,2016-02-17 11:30:30,,,2016-02-17 11:34:39.841,2016-02-17 11:34:39.841,,,10.650959404625642,4.552555025693521e+47,"(nan, nan)","(6.580823808506229, 4.823157498329368e+46)","(8.086434105308104, 4.523228082263638e+46)","(8.241315962663911, 5.873960548330109e+46)","(8.260096603094894, 9.348512974151787e+46)","(8.722786140679014, 1.3005049705043992e+47)","(9.012918633835975, 1.499609572846149e+47)",,,,
273,2016-02-17 11:48:00.000,2016-02-17 11:52:00.000,2016-02-17 11:57:00.000,B8.1,928.03722,252.922152,2497,2016-02-17 11:52:26.838,2016-02-17 11:48:00,,,2016-02-17 11:52:26.838,2016-02-17 11:52:26.838,15.096828726460588,4.4526177358689567e+46,13.04890792940639,1.3842341773321195e+47,"(7.955371184123585, nan)","(7.955371184123585, nan)","(7.955371184123585, nan)","(16.86033842745176, 5.5547905008375053e+45)","(15.167055975506273, 3.3489323557209083e+46)","(14.273708449416482, 6.223050564613038e+46)","(13.787606261452446, 7.533011180894991e+46)",,,,
274,2016-02-17 12:28:00.000,2016-02-17 12:40:00.000,2016-02-17 12:56:00.000,C1.3,936.29352,255.301896,2497,2016-02-17 12:40:40.621,2016-02-17 12:29:40,,,2016-02-17 12:40:40.621,2016-02-17 12:40:40.621,10.208078202374303,1.5395384187053861e+47,10.0986873972576,5.575639061329903e+47,"(9.336516429802233, 7.611619786559246e+46)","(9.78065288202864, 9.016749310525358e+46)","(10.128967187376492, 1.2864896887444118e+47)","(10.207257264745595, 1.6034885480787451e+47)","(10.149246949994492, 2.201645721851452e+47)","(10.233361310309604, 2.5933110793692133e+47)","(10.278850408500738, 2.7671282425025963e+47)",,,,
275,2016-02-17 17:45:00.000,2016-02-17 17:51:00.000,2016-02-17 18:02:00.000,C1.2,-50.8340106,201.110022,2503,2016-02-17 17:51:47.928,2016-02-17 17:46:30,,,2016-02-17 17:51:47.928,2016-02-17 17:51:47.928,10.057026421669018,3.0674189383066983e+47,9.156445748684275,6.61441371086005e+47,"(8.33771666110997, 5.060389682126541e+46)","(8.56822284469735, 5.846920953382446e+46)","(8.974187754688145, 7.922808812758552e+46)","(9.27011860602773, 1.074816970414679e+47)","(9.731239773257052, 1.7175537499476738e+47)","(9.91320560157342, 2.3907851180397486e+47)","(9.924859013066042, 2.7247816462651477e+47)",,,,
276,2016-02-17 18:06:00.000,2016-02-17 18:13:00.000,2016-02-17 18:19:00.000,C7.4,945.099,220.712916,2497,2016-02-17 18:13:12.011,2016-02-17 18:07:30,,,2016-02-17 18:13:12.011,2016-02-17 18:13:12.011,10.6038850187644,4.799387106576445e+46,13.078428993600854,3.881036074905979e+48,"(10.468453396445764, 2.6177178327136324e+46)","(10.601891283894899, 4.2007611463738107e+46)","(10.629261905763414, 8.808613754347604e+46)","(10.597314885426314, 1.3945268123767266e+47)","(10.572782218048111, 2.68825084307253e+47)","(11.112314055461946, 4.771114454363229e+47)","(11.429852929133752, 6.6522952776980294e+47)",,,,
277,2016-02-17 20:05:00.000,2016-02-17 20:22:00.000,2016-02-17 20:50:00.000,C4.6,952.14168,187.847994,2497,2016-02-17 20:21:54.961,2016-02-17 20:06:10,,,2016-02-17 20:21:54.961,2016-02-17 20:21:54.961,12.302404755319325,4.429584446029682e+47,10.358156662839384,2.8511045468113816e+48,"(10.184915653847982, 6.715061395816087e+46)","(10.690351223644889, 9.412361119139409e+46)","(11.432340319371038, 1.9321481996994353e+47)","(12.011939327491959, 3.358034792239359e+47)","(12.468463182453801, 6.466460512383128e+47)","(12.399950288691548, 9.613354892175448e+47)","(12.320042628426808, 1.1022059288097268e+48)",,,,
278,2016-02-17 21:52:00.000,2016-02-17 21:58:00.000,2016-02-17 22:02:00.000,C2.1,945.06906,220.706598,2497,2016-02-17 21:58:36.915,2016-02-17 21:53:50,,,2016-02-17 21:58:36.915,2016-02-17 21:58:36.915,8.753714420875124,4.917540134862683e+46,11.973970917540312,9.937869470161174e+47,"(7.549329794263765, 4.476548678721896e+46)","(8.279391807658957, 4.526861985171629e+46)","(9.19952117276786, 5.283849430750404e+46)","(10.031130538798434, 7.235851821322856e+46)","(11.160468878895022, 1.3127212363548837e+47)","(11.822826274947529, 1.9238666596353636e+47)","(12.026481830937488, 2.304728600998582e+47)",,,,
279,2016-02-18 01:49:00.000,2016-02-18 01:58:00.000,2016-02-18 02:04:00.000,C7.2,943.4598,224.710308,2497,2016-02-18 01:58:11.785,2016-02-18 01:47:20,,,2016-02-18 01:58:11.785,2016-02-18 01:58:11.785,11.716737232797028,4.955321711763292e+46,14.130132415561414,3.811468372567352e+48,"(15.7070291766275, 7.602377132682073e+45)","(14.285477952503776, 9.172081389598318e+45)","(13.220582299122627, 1.309794353209792e+46)","(12.59095374895058, 1.8749231861742258e+46)","(12.713787696716924, 3.673463290686881e+46)","(13.212788588584411, 9.085074373590616e+46)","(13.637797112751437, 2.0089674405249073e+47)",,,,
280,2016-02-18 04:01:00.000,2016-02-18 04:07:00.000,2016-02-18 04:21:00.000,C1.0,945.01992,220.696218,2497,2016-02-18 04:10:01.128,2016-02-18 04:01:50,,,2016-02-18 04:10:01.128,2016-02-18 04:10:01.128,12.413942218291862,1.1492961365640748e+47,10.62734138912816,3.395340506695113e+47,"(11.919511120136493, 2.2555841306221112e+46)","(11.9625351471117, 3.496030565333185e+46)","(12.235163736032398, 6.065267905947899e+46)","(12.394141120051643, 8.67538188371453e+46)","(12.368580637231457, 1.3534819242582575e+47)","(12.136388010791324, 1.7683945665683806e+47)","(12.029088899389045, 1.9225374497636936e+47)",,,,
281,2016-02-18 07:20:00.000,2016-02-18 07:27:00.000,2016-02-18 07:32:00.000,B7.8,944.99334,220.690584,2497,2016-02-18 07:26:45.715,2016-02-18 07:20:50,,,2016-02-18 07:26:45.715,2016-02-18 07:26:45.715,17.465221628027148,5.369881687275483e+46,14.72563656671138,1.6476983670508984e+47,"(17.851389976976634, 4.446058051516544e+45)","(17.414615658308325, 7.172466600482793e+45)","(17.502965883340536, 1.5530580051868906e+46)","(17.67300239131937, 2.8570098208337145e+46)","(17.563847325279152, 5.012561296361929e+46)","(17.08790713308303, 6.514623130581256e+46)","(16.936259212820413, 7.152321994481503e+46)",,,,
282,2016-02-18 16:07:00.000,2016-02-18 16:44:00.000,2016-02-18 17:21:00.000,C1.1,940.31916,239.008422,2497,2016-02-18 16:44:48.075,2016-02-18 16:37:10,,,2016-02-18 16:44:48.075,2016-02-18 16:44:48.075,11.394650295432463,8.476934519653054e+46,9.684441079037617,3.8582555919023855e+47,"(11.041368737376402, 4.018745169808853e+46)","(11.004944733533533, 3.718737429756204e+46)","(11.012170963789814, 3.791112167620542e+46)","(11.09482251458815, 4.1330974960337185e+46)","(11.214014626241568, 5.854720701857875e+46)","(11.076277175012356, 8.645457595291668e+46)","(11.028788791363942, 1.0441490759964424e+47)",,,,
283,2016-02-18 19:59:00.000,2016-02-18 20:25:00.000,2016-02-18 20:58:00.000,C1.2,951.94824,187.816716,2497,2016-02-18 20:04:20.575,2016-02-18 20:00:50,,,2016-02-18 20:04:20.575,2016-02-18 20:04:20.575,2.9147106998995596,,18.87866241055443,7.115399867414734e+50,"(2.9967803510188378, nan)","(2.8686565622503646, nan)","(2.8515425082571237, nan)","(2.8810061081589784, nan)","(3.129500599221053, nan)","(7.204376085086057, 3.978543027802122e+47)","(9.508720507287862, 1.7217470196949978e+48)",,,,
284,2016-02-18 21:08:00.000,2016-02-18 21:13:00.000,2016-02-18 21:17:00.000,C1.8,-380.228844,159.102798,2501,2016-02-18 21:13:01.125,2016-02-18 21:08:50,,,2016-02-18 21:13:01.125,2016-02-18 21:13:01.125,9.85451752654917,5.565016049094791e+46,10.068940905357243,8.613670162853435e+47,"(8.811576633889112, 3.357860038161256e+46)","(9.283155917033849, 3.765234734877535e+46)","(9.850090571792279, 5.753959091788074e+46)","(10.171431254574319, 7.633753019380621e+46)","(10.572990019296038, 1.21810612614561e+47)","(10.743113081891225, 1.864181045786591e+47)","(10.76227164698112, 2.2514094097307675e+47)",,,,
285,2016-02-18 22:35:00.000,2016-02-18 23:30:00.000,2016-02-19 00:10:00.000,B7.1,951.92694,187.813236,2497,2016-02-18 23:30:09.955,2016-02-18 23:22:50,,,2016-02-18 23:30:09.955,2016-02-18 23:30:09.955,9.56557164685007,3.118319831400983e+46,8.284245183463222,2.0197693521376452e+47,"(9.682700337418492, 1.8911421052322047e+46)","(9.737470131040226, 2.2562864533542854e+46)","(9.659997052201039, 3.0638344223077203e+46)","(9.82815836205354, 3.8770281160887366e+46)","(9.930811619207953, 5.761102573257192e+46)","(9.783718118992827, 7.604365306561088e+46)","(9.705766923133936, 8.429666205094669e+46)",,,,
286,2016-02-19 00:03:00.000,2016-02-19 00:19:00.000,2016-02-19 00:53:00.000,C1.6,955.00902,171.297156,2497,2016-02-19 00:18:54.491,2016-02-19 00:04:30,,,2016-02-19 00:18:54.491,2016-02-19 00:18:54.491,12.807447527277509,2.1222131955428387e+47,10.275346809858767,7.840717337397232e+47,"(12.743877892850309, 6.771453207663251e+46)","(12.750353127698329, 1.1380778256984287e+47)","(12.798983238014793, 1.982979789449485e+47)","(12.853827292644596, 2.600547212745904e+47)","(12.78322911150322, 3.488900566462176e+47)","(12.556185120367516, 4.113645945543822e+47)","(12.432032170937617, 4.372287534238707e+47)",,,,
287,2016-02-19 01:17:00.000,2016-02-19 01:40:00.000,2016-02-19 02:10:00.000,C1.3,954.99882,171.29574,2497,2016-02-19 01:40:23.051,2016-02-19 01:20:30,,,2016-02-19 01:40:23.051,2016-02-19 01:40:23.051,10.533019180123846,1.268311777643521e+47,8.719749733484417,4.447036607764093e+47,"(10.998181206222043, 5.841458566832759e+46)","(10.881673362435244, 8.635007265254869e+46)","(10.76994729290131, 1.465385336871784e+47)","(10.695250510198008, 1.8794309907303818e+47)","(10.482676731158623, 2.253054842581165e+47)","(10.246126728694826, 2.4195439803668077e+47)","(10.106899762841572, 2.503484851787075e+47)",,,,
288,2016-02-19 03:06:00.000,2016-02-19 03:20:00.000,2016-02-19 03:52:00.000,C2.0,-847.00716,-459.997512,0,2016-02-19 03:21:18.965,2016-02-19 03:04:10,,,2016-02-19 03:21:18.965,2016-02-19 03:21:18.965,12.045752633499587,4.2739775531233316e+46,8.730507957575654,1.399432968201624e+48,"(12.60666224568483, 2.0409479025294027e+46)","(12.425036904806845, 2.9821345365596327e+46)","(12.514415430749516, 5.369364008797469e+46)","(12.570001467662491, 8.354798201529569e+46)","(12.267282060906085, 1.688693389078621e+47)","(11.954380493963603, 2.897326900725167e+47)","(11.754011446335904, 3.607113742445416e+47)",,,,
289,2016-02-19 04:33:00.000,2016-02-19 05:08:00.000,2016-02-19 05:51:00.000,C2.1,960.28644,138.11301,2497,2016-02-19 05:09:14.705,2016-02-19 04:33:40,,,2016-02-19 05:09:14.705,2016-02-19 05:09:14.705,10.33012701680522,1.784329905886665e+47,10.01886688118577,1.0382836945512394e+48,"(10.30086926360772, 1.7636423843615243e+47)","(10.679097073769134, 2.1539264383072824e+47)","(11.05404498210903, 2.7871608210553478e+47)","(11.193887730389477, 3.3358211300759338e+47)","(11.061710879419982, 4.108317885660097e+47)","(10.743975706109868, 4.630540750176082e+47)","(10.654952133063617, 4.929904230644039e+47)",,,,
290,2016-02-19 08:49:00.000,2016-02-19 09:02:00.000,2016-02-19 09:21:00.000,C1.4,960.25092,138.109746,2497,2016-02-19 09:02:30.608,2016-02-19 08:50:40,,,2016-02-19 09:02:30.608,2016-02-19 09:02:30.608,10.975269303645463,1.0918271368782915e+47,11.680221965471993,7.456636328614052e+47,"(9.882291843797283, 3.4227397985109445e+46)","(10.146686756840575, 5.23054864931784e+46)","(10.852975135251246, 9.973254001935577e+46)","(11.394538495876645, 1.4988492976213954e+47)","(12.139861866241933, 2.5917995250789573e+47)","(12.386409483136772, 3.390907995044386e+47)","(12.41895053749323, 3.719822076782065e+47)",,,,
291,2016-02-19 12:36:00.000,2016-02-19 12:40:00.000,2016-02-19 12:52:00.000,B4.0,957.70806,154.718442,2497,2016-02-19 12:40:28.975,2016-02-19 12:37:00,,,2016-02-19 12:40:28.975,2016-02-19 12:40:28.975,,,13.24851797773844,9.365333277435068e+46,"(14.105599078662458, 1.0225033501218258e+46)","(13.861937636871323, 1.1950057232567293e+46)","(13.968441724607883, 1.5738310012562062e+46)","(13.675085657406566, 2.0534103357977798e+46)","(13.425749535762591, 3.026599101334343e+46)","(13.28097832708009, 4.0469094893125257e+46)","(13.2493986411038, 4.5645210546974237e+46)",,,,
292,2016-02-19 17:49:00.000,2016-02-19 17:57:00.000,2016-02-19 18:06:00.000,C1.0,-854.9583,-445.04688,0,2016-02-19 17:56:59.855,2016-02-19 17:50:00,,,2016-02-19 17:56:59.855,2016-02-19 17:56:59.855,9.30877759955017,3.439107903113189e+47,7.461045999939128,6.561184134426143e+47,"(10.383385496987849, 3.9587301757144214e+46)","(10.404503647489264, 4.836775986767712e+46)","(10.356585167304498, 6.769324629141017e+46)","(10.260758410389679, 8.979012837009377e+46)","(10.08575910675808, 1.3824987407094088e+47)","(9.880922320972553, 1.9149840839869847e+47)","(9.759096578178424, 2.1960602893062995e+47)",,,,
293,2016-02-19 22:49:00.000,2016-02-19 23:10:00.000,2016-02-19 23:18:00.000,C2.7,-892.14156,-370.699944,0,2016-02-19 23:10:44.951,2016-02-19 22:51:30,,,2016-02-19 23:10:44.951,2016-02-19 23:10:44.951,10.045261255345316,6.269903713817687e+46,9.918068170293694,1.821683822611856e+48,"(10.18462730777688, 1.1510927009514233e+47)","(10.288330094133874, 1.5207338100024094e+47)","(10.295623132307224, 2.352409655748692e+47)","(10.16716719527396, 3.217524206989891e+47)","(9.730502016951911, 4.70245903935907e+47)","(9.491635523233882, 5.5536889925478596e+47)","(9.548370903806727, 6.034970690321364e+47)",,,,
294,2016-02-20 00:20:00.000,2016-02-20 01:31:00.000,2016-02-20 01:50:00.000,B8.9,-862.7073,-430.01979,0,2016-02-20 01:31:34.971,2016-02-20 00:58:30,,,2016-02-20 01:31:34.971,2016-02-20 01:31:34.971,7.600599490096294,3.8149682176059664e+47,7.122689859445759,6.7082600341266875e+47,"(6.197201661814195, 2.2817357118506337e+47)","(6.158930197466051, 2.6499840108097394e+47)","(5.739472432485893, 5.779373121791528e+47)","(5.757825245839554, 7.375837187245793e+47)","(5.995625321138865, 6.152042891760348e+47)","(5.964304914678807, 5.309572429963344e+47)","(6.019102058185191, 5.094901424152695e+47)",,,,
295,2016-02-20 00:49:00.000,2016-02-20 01:31:00.000,2016-02-20 01:42:00.000,B8.9,-862.70364,-430.016634,0,2016-02-20 01:31:34.971,2016-02-20 01:05:50,,,2016-02-20 01:31:34.971,2016-02-20 01:31:34.971,8.033091669703364,2.838355474965927e+47,7.338400842154605,5.599121861432225e+47,"(11.721141497074075, 9.507103526879479e+45)","(11.73805306254607, 1.2857899704480541e+46)","(10.55827645459888, 2.1766515849704687e+46)","(9.68030527963218, 3.381368744534891e+46)","(8.367487933055623, 7.161116871195859e+46)","(7.914123392348897, 1.0419445540879134e+47)","(7.87634633359936, 1.242805624279962e+47)",,,,
